n_actions,x1,x2,x3,x4,rew
9,-0.02559741846048332,-0.18824121649901737,0.02847679922904575,0.36663912998773357,1.0

9,-0.029362242790463667,-0.40814481102300465,0.035809581828800424,0.7047318337894635,1.0

9,-0.03752513901092376,-0.7012960192444521,0.04990421850458969,1.1547025067962458,1.0

9,-0.0515510593958128,-0.9214177581171908,0.0729982686405146,1.4991398030515404,1.0

9,-0.06997941455815662,-1.2148697412505685,0.10298106470154542,1.9595879354555614,1.0

9,-0.09427680938316799,-1.508407052572346,0.14217282341065665,2.42778416801515,1.0

9,-0.12444495043461491,-1.7287922918257344,0.19072850677095965,2.796684785507554,1.0

9,-0.15902079627112958,-2.021927270371605,0.24666220248111073,3.2841486870757928,0.0

9,0.01249024996528727,-0.2663945077307835,-0.023668530878860818,0.3611317934891942,1.0

9,0.0071623598106716,-0.5587291505202289,-0.016445895009076932,0.7925530407476773,1.0

9,-0.004012223199732978,-0.7780112686143491,-0.0005948341941233865,1.1165968622031304,1.0

9,-0.019572448572019962,-0.9975156508063733,0.02173710304993922,1.445678495998358,1.0

9,-0.03952276158814742,-1.2172875738618725,0.05065067296990638,1.7816487067396718,1.0

9,-0.06386851306538488,-1.5104838817765507,0.08628364710469982,2.235764076337689,1.0

9,-0.09407819070091589,-1.7306874608697724,0.1309989286314536,2.590176595523867,1.0

9,-0.12869193991831135,-2.024006489073309,0.18280246054193094,3.0647889850739927,1.0

9,-0.16917206969977752,-2.2438847973910137,0.2440982402434108,3.442556162852112,0.0

9,-0.02172506930132315,-0.24916609729290168,0.010125191951743854,0.43479474255310496,1.0

9,-0.026708391247181183,-0.5419901603305324,0.018821086802805954,0.8769850777374735,1.0

9,-0.03754819445379183,-0.8349212321551212,0.03636078835755542,1.321836936154701,1.0

9,-0.05424661909689425,-1.1280348549312904,0.06279752708064945,1.7719044730388083,1.0

9,-0.07680731619552006,-1.3481896234954398,0.09823561654142562,2.119936040539693,1.0

9,-0.10377110866542885,-1.5685165153265348,0.14063433735221947,2.4776678471597178,1.0

9,-0.13514143897195954,-1.7888628409322804,0.19018769429541382,2.8461345470186243,1.0

9,-0.17091869579060515,-2.081947651875737,0.24711038523578632,3.3334134472397854,0.0

9,-0.04156094514324459,-0.2679200283484774,0.023915521107026015,0.3573027424180846,1.0

9,-0.04691934571021414,-0.487762899142267,0.031061575955387707,0.6940032413780491,1.0

9,-0.056674603693059475,-0.7808557299432259,0.04494164078294869,1.1425610528592003,1.0

9,-0.07229171829192399,-1.0740817937665879,0.0677928618401327,1.5951644356711567,1.0

9,-0.09377335416725574,-1.294321146111398,0.09969615055355582,1.9446804490540535,1.0

9,-0.1196597770894837,-1.514726686991171,0.1385897595346369,2.302909247178167,1.0

9,-0.1499543108293071,-1.8082471860795533,0.18464794447820024,2.7795835772059507,1.0

9,-0.18611925455089817,-2.0284207425996454,0.24023961602231925,3.158208339103772,0.0

9,0.0358909264396264,-0.2541164338835903,-0.039355741856633694,0.2779801173735626,1.0

9,0.030808597761954597,-0.4730429602627737,-0.033796139509162444,0.5945480210549815,1.0

9,0.021347738556699122,-0.692064193649216,-0.021905179088062814,0.9129580942316983,1.0

9,0.007506454683714803,-0.9844406160055268,-0.003646017203428848,1.3449779046032093,1.0

9,-0.012182357636395733,-1.277077404070982,0.02325354088863534,1.7828582424092465,1.0

9,-0.03772390571781538,-1.4968421712203317,0.058910705736820265,2.1192521974854395,1.0

9,-0.06766074914222202,-1.7900356648160503,0.10129574968652905,2.5755892501424813,1.0

9,-0.10346146243854303,-2.083287532880166,0.1528075346893787,3.0429422728184057,1.0

9,-0.14512721309614635,-2.3032093801191507,0.2136663801457468,3.4137319106024,0.0

9,-0.01823451369555749,-0.3261964244478049,-0.038780726385102604,0.46897330925365427,1.0

9,-0.02475844218451359,-0.5451372426192717,-0.02940126020002952,0.785738935398566,1.0

9,-0.03566118703689902,-0.8373979814028574,-0.0136864814920582,1.215297851915667,1.0

9,-0.05240914666495617,-1.0567306313929332,0.010619475546255142,1.540242313438537,1.0

9,-0.07354375929281484,-1.2763687234178396,0.04142432181502588,1.8728029418014687,1.0

9,-0.09907113376117163,-1.49630501827077,0.07888038065105525,2.2145996386013582,1.0

9,-0.12899723412658703,-1.7164667220054528,0.12317237342308242,2.566982113379657,1.0

9,-0.16332656856669608,-2.0097845031906996,0.17451201569067556,3.0397466450509505,1.0

9,-0.20352225863051007,-2.229698655561916,0.23530694859169457,3.4156540963072666,0.0

9,0.038585369351680866,-0.2508276080376554,0.03562118083524752,0.3069194196192906,1.0

9,0.03356881719092776,-0.47082654107181304,0.04175956922763333,0.6471788915911689,1.0

9,0.024152286369491502,-0.6908918105440245,0.05470314705945671,0.9892627604320534,1.0

9,0.010334450158611012,-0.911086596262225,0.07448840226809778,1.3351355787633141,1.0

9,-0.007887281766633489,-1.2045854876794873,0.10119111384336406,1.79604246086493,1.0

9,-0.03197899152022324,-1.498172624203964,0.13711196306066264,2.2638698602202685,1.0

9,-0.061942444004302516,-1.79171269086039,0.18238936026506802,2.7402323237979416,1.0

9,-0.09777669782151031,-2.011924154906418,0.23719400674102686,3.1183962539748054,0.0

5,0.005654687030792148,-0.09493563273907574,0.005522357956875721,0.15851344549596055,1.0

5,0.003755974376010633,-0.1967428093564183,0.008692626866794933,0.3128450568832937,1.0

5,-0.0001788818111177334,-0.30269665598783213,0.014949528004460807,0.47432297708902904,1.0

5,-0.006232814930874376,-0.41275628660659097,0.024435987546241388,0.6437795749753954,1.0

5,-0.014487940663006196,-0.526862778788241,0.0373115790457493,0.8220446302609168,1.0

5,-0.025025196238771016,-0.6449379632460875,0.05375247165096764,1.0099374553659275,1.0

5,-0.03792395550369276,-0.766882502784658,0.0739512207582862,1.208255461934158,1.0

5,-0.05326160555938592,-0.9890199411183922,0.09811632999696936,1.5620332961526233,1.0

5,-0.07304200438175376,-1.1182640095436926,0.1293569959200218,1.783360672418638,1.0

5,-0.09540728457262762,-1.3466643801181866,0.16502420936839457,2.1603623546239348,1.0

5,-0.12234057217499135,-1.4823971329129249,0.20823145646087327,2.4084796446232932,1.0

5,-0.15198851483324985,-1.6209757182347286,0.2564010493533391,2.6711374552504674,0.0

5,0.029458425961671236,-0.21228195008689438,-0.022766969220602305,0.28534590018366757,1.0

5,0.02521278695993335,-0.3136819539894861,-0.017060051216928954,0.43071518522183705,1.0

5,0.018939147880143628,-0.5167346797078596,-0.008445747512492212,0.7302393389888151,1.0

5,0.008604454285986437,-0.6264684448745462,0.0061590392672840905,0.8923564055999906,1.0

5,-0.0039249146115044875,-0.7403237058639773,0.024006167379283905,1.0649399855197708,1.0

5,-0.018731388728784035,-0.85821462844004,0.04530496708967932,1.2487415357779228,1.0

5,-0.03589568129758484,-0.9800316442296203,0.07027979780523777,1.4444848905914527,1.0

5,-0.055496314182177243,-1.2020884403864585,0.09916949561706682,1.797165482084815,1.0

5,-0.07953808298990642,-1.3312664173315336,0.13511280525876312,2.0186778796243297,1.0

5,-0.10616341133653709,-1.559584759371849,0.17548636285124972,2.3969458166487043,1.0

5,-0.13735510652397406,-1.790493059279311,0.2234252791842238,2.7882407285431063,0.0

5,-0.013540825113050759,-0.10877108661971052,0.033214484776684254,0.20014105158123605,1.0

5,-0.01571624684544497,-0.21096578335049962,0.037217305808308974,0.36310946651546266,1.0

5,-0.019935562512454964,-0.31731369426091327,0.04447949513861823,0.5334497612126183,1.0

5,-0.02628183639767323,-0.5251101440236083,0.055148490362870596,0.8578808602133607,1.0

5,-0.0367840392781454,-0.6396038157885278,0.07230610756713782,1.045504688502615,1.0

5,-0.049576115593915955,-0.7580891861494652,0.09321620133719011,1.2438843823371077,1.0

5,-0.06473789931690525,-0.8804499719793483,0.11809388898393226,1.4537689867403187,1.0

5,-0.08234689875649222,-1.0065393211206777,0.14716926871873864,1.6758427808188732,1.0

5,-0.10247768517890576,-1.1361741129147889,0.1806861243351161,1.9106965683332615,1.0

5,-0.12520116743720155,-1.3647611367417791,0.21890005570178134,2.299906912999886,0.0

5,0.04358466476957391,-0.13935610446702218,-0.03530101710254347,0.15646586986969835,1.0

5,0.040797542680233466,-0.3380990103299373,-0.032171699705149506,0.44402064727151475,1.0

5,0.03403556247363472,-0.44346731346528184,-0.023291286759719212,0.5925435161297514,1.0

5,0.025166216204329083,-0.650337042781725,-0.011440416437124184,0.8959315685098213,1.0

5,0.012159475348694583,-0.8611465147607353,0.006478214933072242,1.2087743391687904,1.0

5,-0.005063454946520125,-1.0758032336787653,0.030653701716448052,1.5326461735218593,1.0

5,-0.02657951962009543,-1.2941710159365627,0.06130662518688524,1.8689804526203047,1.0

5,-0.05246293993882668,-1.4195960405905863,0.09868623423929133,2.074578821313059,1.0

5,-0.08085486075063841,-1.644783050531668,0.14017781066555252,2.4392739240205623,1.0

5,-0.11375052176127178,-1.8728718745319377,0.18896328914596378,2.8184122480126232,1.0

5,-0.15120795925191052,-2.008130986392154,0.24533153410621625,3.071756235721907,0.0

5,-0.03276943807652933,-0.060790938820183216,-0.013787392486747312,0.12815330160079802,1.0

5,-0.033985256852932993,-0.16232044988343544,-0.011224326454731351,0.2763807020591261,1.0

5,-0.037231665850601704,-0.26799022953689267,-0.0056967124135488285,0.43157866183412696,1.0

5,-0.042591470441339555,-0.3777602850605394,0.0029348608231337114,0.5945598303897156,1.0

5,-0.05014667614255034,-0.4915734996213308,0.014826057430928024,0.7661385157396979,1.0

5,-0.059978146134976956,-0.6093547766115983,0.030148827745721984,0.9471243825474909,1.0

5,-0.07216524166720892,-0.7310095575551219,0.0490913153966718,1.1383129708943485,1.0

5,-0.08678543281831136,-0.952889930425169,0.07185757481455878,1.4850005701102507,1.0

5,-0.10584323142681473,-1.1780374225061254,0.10155758621676379,1.8426604668179372,1.0

5,-0.12940397987693725,-1.4062273943437404,0.13841079555312252,2.2124685663217187,1.0

5,-0.15752852776381204,-1.637153735889756,0.18266016687955688,2.595257554169403,1.0

5,-0.19027160248160718,-1.8704041178471662,0.23456531796294494,2.9914000401693386,0.0

5,0.02864861109852219,-0.12027636253259105,-0.008830627081740016,0.16545237305970845,1.0

5,0.02624308384787037,-0.22187777264837702,-0.005521579620545848,0.31525299907033777,1.0

5,0.02180552839490283,-0.3276296849573182,0.0007834803608609076,0.4722566665733161,1.0

5,0.015252934695756466,-0.5348438754559803,0.010228613692327231,0.783307707567803,1.0

5,0.004556057186636859,-0.7459482393588284,0.025894767843683292,1.1029435249253992,1.0

5,-0.010362907600539708,-0.8638610724837479,0.047953638342191275,1.2873214475798627,1.0

5,-0.027640129050214665,-1.0824451397196735,0.07370006729378853,1.6287974109070398,1.0

5,-0.04928903184460813,-1.304494337697517,0.10627601551192933,1.9823765902772752,1.0

5,-0.07537891859855847,-1.4336622678850042,0.14592354731747484,2.2057817834903584,1.0

5,-0.10405216395625855,-1.5662109228788135,0.190039182987282,2.444495527155363,1.0

5,-0.13537638241383482,-1.7018336537901266,0.23892909353038927,2.698638139953651,0.0

5,-0.040290087993136596,-0.12040694482095286,-0.048588929978371914,0.13908472093079885,1.0

5,-0.04269822688955565,-0.22142321297522416,-0.04580723555975594,0.2761541972276942,1.0

5,-0.04712669114906013,-0.32658581163249667,-0.04028415161520205,0.42028289075016245,1.0

5,-0.053658407381710065,-0.4358547130029315,-0.031878493800198804,0.5722382500280798,1.0

5,-0.062375501641768694,-0.5491736848794834,-0.02043372879963721,0.7327949417812573,1.0

5,-0.07335897533935837,-0.7634608262028088,-0.005777829964012063,1.0481863667072995,1.0

5,-0.08862819186341454,-0.8846452430074627,0.015185897370133927,1.2282752903135528,1.0

5,-0.1063210967235638,-1.1061208492059467,0.03975140317640498,1.564865658310509,1.0

5,-0.12844351370768273,-1.330935747522457,0.07104871634261516,1.9133406258323031,1.0

5,-0.15506222865813188,-1.4630480321917936,0.10931552885926121,2.131515844049589,1.0

5,-0.18432318930196775,-1.6938743087126815,0.151945845740253,2.507090589488203,1.0

5,-0.21820067547622138,-1.9271564504607346,0.20208765753001706,2.8963855013932704,1.0

5,-0.2567438044854361,-2.162396681668672,0.26001536755788246,3.2993985394850447,0.0

3,0.022361651857489954,-0.2943033597007101,0.028952326619738657,0.35274489017607313,1.0

3,0.01647558466347575,-0.43982479466132784,0.03600722442326012,0.6044149260945956,1.0

3,0.007679088770249195,-0.6854313168302161,0.04809552294515203,0.9582183606486294,1.0

3,-0.0060295375663551275,-0.7360768378660479,0.06725989015812461,1.023320155465247,1.0

3,-0.020751074323676087,-0.6869695777025753,0.08772629326742955,1.044415738895663,1.0

3,-0.0344904658777276,-0.9331397855270694,0.10861460804534281,1.3632979579376094,1.0

3,-0.05315326158826898,-1.1294418651155647,0.135880567204095,1.7378858789013774,1.0

3,-0.07574209889058028,-1.3258258077730913,0.17063828478212256,2.019572586438831,1.0

3,-0.10225861504604211,-1.2775464393399303,0.21102973651089918,2.122040600711679,1.0

3,-0.1278095438328407,-1.4740546909397712,0.2534705485251328,2.4718471617115263,1.0

3,-0.15729063765163614,-1.5260322087010054,0.3029074917593633,2.5484436050835626,1.0

3,-0.18781128182565626,-1.7220709823061808,0.3538763638610346,2.866813443665638,1.0

3,-0.2222527014717799,-1.8673602519003263,0.4112126327343474,3.293477879246042,1.0

3,-0.2595999065097864,-2.111240228276296,0.47708219031926824,3.7275721782986615,0.0

3,-0.03257842504197863,-0.21273057204524473,-0.041192950519495015,0.24752439921545538,1.0

3,-0.036833036482883524,-0.45724074890480865,-0.036242462535185906,0.5769348545130601,1.0

3,-0.0459778514609797,-0.6018364572529368,-0.024703765444924704,0.8579837830818596,1.0

3,-0.05801458060603844,-0.7966133085717155,-0.007544089783287512,1.092797745527888,1.0

3,-0.07394684677747275,-1.0416350478621446,0.01431186512727025,1.3331040886485563,1.0

3,-0.09477954773471564,-1.2869344839250103,0.04097394690024138,1.5802307856487972,1.0

3,-0.12051823741321585,-1.3374215992306127,0.07257856261321732,1.6430038153190454,1.0

3,-0.1472666693978281,-1.5333144331177813,0.10543863891959823,1.9073888537292456,1.0

3,-0.17793295806018372,-1.4844409315294604,0.14358641599418315,1.9400107715956003,1.0

3,-0.20762177669077292,-1.5359443139154294,0.18238663142609515,2.034312138204857,1.0

3,-0.23834066296908152,-1.5377656902694123,0.22307287419019228,2.0403237649349064,1.0

3,-0.2690959767744698,-1.734379172650752,0.2638793494888904,2.4429773842010905,1.0

3,-0.3037835602274848,-1.7864612882794335,0.3127388971729122,2.472675756574072,1.0

3,-0.3395127859930735,-1.9825879509134472,0.36219241230439364,2.8430496651445347,1.0

3,-0.37916454501134245,-2.034527860495252,0.4190534056072843,2.949942369521203,1.0

3,-0.4198551022212475,-2.036381459588678,0.47805225299770837,3.0221096008363255,0.0

3,-0.01692876891847068,0.03740359631231704,-0.032339344473212205,-0.07744589271124078,1.0

3,-0.01618069699222434,-0.20724018408134914,-0.03388826232743702,0.1548610073834723,1.0

3,-0.020325500673851322,-0.1567553822679495,-0.03079104217976757,0.09417297992518674,1.0

3,-0.023460608319210312,-0.3514227900480593,-0.028907582581263837,0.3769845450856951,1.0

3,-0.030489064120171498,-0.5961225010624019,-0.021367891679549934,0.6604144490818611,1.0

3,-0.04241151414141954,-0.8409406826163501,-0.008159602697912712,0.9962933282881647,1.0

3,-0.05923032779374654,-0.985952569974285,0.011766263867850582,1.336402525016188,1.0

3,-0.07894937919323225,-1.231220771863941,0.03849431436817434,1.6327437544176788,1.0

3,-0.10357379463051107,-1.4267729578475759,0.07114918945652791,1.9871692651169937,1.0

3,-0.13210925378746258,-1.6725655790272136,0.1108925747588678,2.251015371054325,1.0

3,-0.16556056536800684,-1.9185421967594007,0.1559128821799543,2.525710320302415,1.0

3,-0.20393140930319487,-1.9197735659039614,0.20642708858600262,2.5731878696554453,1.0

3,-0.2423268806212741,-2.115845857164703,0.2578908459791115,2.9213116939983346,1.0

3,-0.28464379776456816,-2.1172524196507285,0.3163170798590782,2.9983340298885803,1.0

3,-0.3269888461575827,-2.1187533395128564,0.3762837604568498,3.04192784531546,1.0

3,-0.3693639129478399,-2.3135347250858427,0.437122317363159,3.3716938181265577,1.0

3,-0.4156346074495567,-2.556925885102252,0.5045561937256902,3.8089649865239936,0.0

3,0.00047156060646989903,0.026250668184517212,-0.038237681628800174,-0.0813198741745814,1.0

3,0.0009965739701602433,-0.11830287568359026,-0.039864079112291805,0.19905798300443056,1.0

3,-0.0013694835435115618,-0.11773337877327886,-0.03588291945220319,0.18648748094313594,1.0

3,-0.003724151118977139,-0.26232405007137144,-0.032153169833340475,0.5176382796360188,1.0

3,-0.008970632120404567,-0.2618716823609463,-0.0218004042406201,0.5575086755760922,1.0

3,-0.014208065767623495,-0.2115657524711304,-0.010650230729098256,0.5506410786044871,1.0

3,-0.018439380817046103,-0.26141617575661674,0.0003625908429914851,0.5472856176158595,1.0

3,-0.02366770433217844,-0.3114212698845257,0.011308303195308674,0.5973998605127242,1.0

3,-0.02989612972986895,-0.26157949493088123,0.02325630040556316,0.5509617531892771,1.0

3,-0.03512771962848658,-0.2119060042969812,0.0342755354693487,0.5582881207978964,1.0

3,-0.0393658397144262,-0.45749190501625175,0.045441297885306625,0.8615696906467405,1.0

3,-0.04851567781475123,-0.5081097125435763,0.06267269169824144,0.8758505895860984,1.0

3,-0.058677872065622756,-0.5089590612915798,0.0801897034899634,0.9455358228310945,1.0

3,-0.06885705329145435,-0.7050641842820942,0.09910041994658529,1.3122987539656836,1.0

3,-0.08295833697709623,-0.9012913166690142,0.12534639502589895,1.5842831481513084,1.0

3,-0.10098416331047652,-0.8527623777413218,0.1570320579889251,1.5732278427321136,1.0

3,-0.11803941086530295,-0.8045966986697273,0.1884966148435674,1.6219233872107253,1.0

3,-0.13413134483869749,-0.7567499910847382,0.22093508258778188,1.630186525446982,1.0

3,-0.14926634466039224,-1.0036782147368386,0.25353881309672155,1.9328265168494643,1.0

3,-0.16933990895512901,-0.9562345260231644,0.29219534343371084,1.960282772752327,1.0

3,-0.1884645994755923,-1.1030377221286862,0.3314009988887574,2.3276631898765405,1.0

3,-0.210525353918166,-1.105709524574386,0.37795426268628823,2.3771110496739825,1.0

3,-0.23263954440965373,-1.3517624078724646,0.4254964836797679,2.7089265441528285,1.0

3,-0.259674792567103,-1.4041691635422204,0.47967501456282446,2.833570051919264,1.0

3,-0.28775817583794744,-1.5485190113089276,0.5363464156012098,3.227873102017397,0.0

3,0.04425069579228343,0.01355601599811538,0.02913360172016009,0.05706146853093092,1.0

3,0.04452181611224574,0.013138552346866988,0.03027483109077871,0.1162514655828076,1.0

3,0.04478458715918308,0.012705060391673469,0.032599860402434865,0.07580084625429616,1.0

3,0.04503868836701655,-0.18286870377683692,0.03411587732752079,0.37858828308446507,1.0

3,0.04138131429147981,-0.32845812693959725,0.04168764298921009,0.63182982289773,1.0

3,0.03481215175268786,-0.2790389910278495,0.05432423944716469,0.6449529794756462,1.0

3,0.02923137193213087,-0.5248742182330153,0.06722329903667762,0.9042359484872913,1.0

3,0.018733887567470568,-0.670839064967559,0.08530801800642344,1.1672680669832307,1.0

3,0.005317106268119388,-0.9169610886831295,0.10865337934608806,1.4854314471576788,1.0

3,-0.013022115505543204,-1.1632267439431967,0.13836200828924164,1.8099751476232677,1.0

3,-0.036286650384407135,-1.4095936534758846,0.174561511241707,2.1422593272482717,1.0

3,-0.06447852345392482,-1.3612652757559167,0.21740669778667243,2.145789495502303,1.0

3,-0.09170382896904317,-1.5077699306719516,0.2603224876967185,2.4470231686785087,1.0

3,-0.1218592275824822,-1.5098233305008033,0.30926295107028867,2.475672793785359,1.0

3,-0.15205569419249826,-1.7059538534313228,0.3587764069459959,2.7953922385213588,1.0

3,-0.18617477126112472,-1.9013512497364113,0.4146842517164231,3.1730579442328626,1.0

3,-0.22420179625585296,-2.095498038839262,0.47814541060108035,3.5580482314797397,1.0

3,-0.26611175703263823,-2.2378164428987803,0.5493063752306752,3.9994522296170514,0.0

3,-0.04854251530630784,-0.0004127856489741233,-0.04132806475566523,-0.02333789244353811,1.0

3,-0.04855077101928732,-0.24491843380797296,-0.04179482260453599,0.25602445973135046,1.0

3,-0.05344913969544678,-0.19432248078685532,-0.036674333409908985,0.29284721005647607,1.0

3,-0.05733558931118389,-0.1438001078246608,-0.030817389208779463,0.23128434034947243,1.0

3,-0.06021159146767711,-0.19336005974417836,-0.026191702401790015,0.1715657032612823,1.0

3,-0.06407879266256067,-0.14298537502795178,-0.02276038833656437,0.16330438883102075,1.0

3,-0.06693850016311971,-0.3377742316147608,-0.019494300559943955,0.3987210199113937,1.0

3,-0.07369398479541492,-0.4826142830412557,-0.011519880161716081,0.6351946039782721,1.0

3,-0.08334627045624003,-0.7275736783899432,0.0011840119178493612,0.8742275229070983,1.0

3,-0.09789774402403889,-0.7775897759979455,0.018668562375991328,0.8745997687246916,1.0

3,-0.11344953954399781,-0.9729604869852898,0.036160557750485156,1.1730930079753863,1.0

3,-0.1329087492837036,-1.1185333399361894,0.059622417909992884,1.4768893993271996,1.0

3,-0.1552794160824274,-1.1692593975621466,0.08916020589653688,1.4954951578523912,1.0

3,-0.17866460403367035,-1.1203364086244672,0.1190701090535847,1.5232826413666964,1.0

3,-0.2010713322061597,-1.366678268344996,0.14953576188091863,1.8506340926269724,1.0

3,-0.22840489757305962,-1.418290598742347,0.18654844373345808,1.896825451451043,1.0

3,-0.2567707095479066,-1.4702483805383115,0.22448495276247893,1.9042388637422982,1.0

3,-0.2861756771586728,-1.4725648463413819,0.26256973003732487,1.973072033052487,1.0

3,-0.31562697408550044,-1.5251611400887004,0.3020311706983746,2.103144536379376,1.0

3,-0.3461301968872745,-1.7217992605316117,0.3440940614259621,2.422203517894137,1.0

3,-0.3805661820979067,-1.7244010580502824,0.39253813178384483,2.52505657449838,1.0

3,-0.41505420325891235,-1.8701167479655854,0.44303926327381243,2.858766443525341,1.0

3,-0.45245653821822407,-1.87222481659717,0.5002145921443193,3.037657312743632,1.0

3,-0.4899010345501675,-2.01580650761633,0.5609677383991919,3.3834597794493546,0.0

3,-0.03408669542313023,0.08962823675236282,-0.018332475968938167,-0.035371973477421687,1.0

3,-0.03229413068808298,0.08989106354394183,-0.0190399154384866,-0.04115559346107351,1.0

3,-0.03049630941720414,0.09016401910601768,-0.01986302730770807,-0.047162349524272944,1.0

3,-0.028693029035083785,-0.1546675614474497,-0.02080627429819353,0.18918802554890463,1.0

3,-0.03178638026403278,-0.2043699910435941,-0.017022513787215435,0.13262516324616108,1.0

3,-0.03587378008490466,-0.44924402236520605,-0.014370010522292212,0.41988948299114165,1.0

3,-0.044858660532208786,-0.6941594417498349,-0.005972220862469379,0.7580077877768636,1.0

3,-0.05874184936720549,-0.9391985833883812,0.009187934893067894,1.0488054603467454,1.0

3,-0.07752582103497312,-1.1844412296362832,0.0301640441000028,1.3443582831415917,1.0

3,-0.10121464562769877,-1.3799293264579542,0.057051209762834634,1.6463239211923137,1.0

3,-0.12881323215685786,-1.330594814432315,0.08997768818668091,1.6640844872655385,1.0

3,-0.15542512844550416,-1.4766416418306365,0.12325937793199168,1.933382897559204,1.0

3,-0.1849579612821169,-1.4779417086825395,0.16192703588317575,2.0214647690136904,1.0

3,-0.21451679545576768,-1.479577756713287,0.20235633126344957,2.021285515581228,1.0

3,-0.24410835059003344,-1.5315942178682083,0.24278204157507413,2.133336063437143,1.0

3,-0.27474023494739763,-1.7281641176737035,0.285448762843817,2.490222458510053,1.0

3,-0.3093035173008717,-1.8743193840636179,0.33525321201401803,2.9053362330458787,1.0

3,-0.34678990498214407,-2.119640651696144,0.39335993667493563,3.2287354010317615,1.0

3,-0.38918271801606696,-2.0708070045878184,0.4579346446955709,3.293039718920309,1.0

3,-0.43059885810782333,-2.02180260598592,0.5237954390739771,3.3743556214815107,0.0

3,0.042855039596179735,-0.1991116681363798,0.025515533477323427,0.3182329404370997,1.0

3,0.03887280623345214,-0.19947490140718863,0.03188019228606542,0.3262783658884816,1.0

3,0.03488330820530837,-0.14992845602591487,0.038405759603835056,0.2863295410670713,1.0

3,0.03188473908479007,-0.20047557921698994,0.044132350425176485,0.24843813841957113,1.0

3,0.027875227500450274,-0.3461990999646926,0.04910111319356791,0.6047082627880698,1.0

3,0.020951245501156422,-0.29688451975089275,0.0611952784493293,0.6701650807633112,1.0

3,0.015013555106138568,-0.44280149729286544,0.07459858006459552,0.9814706419677812,1.0

3,0.006157525160281259,-0.6888396175745353,0.09422799290395115,1.346621641752885,1.0

3,-0.007619267191209447,-0.6900157802060986,0.12116042573900884,1.3260401118446556,1.0

3,-0.02141958279533142,-0.9364410948841557,0.14768122797590194,1.6540521846054796,1.0

3,-0.04014840469301453,-1.1829462800374915,0.18076227166801154,1.9888621334393244,1.0

3,-0.06380733029376437,-1.4294460300787422,0.22053951433679803,2.3816645509137806,1.0

3,-0.0923962508953392,-1.6257313875344201,0.26817280535507365,2.6832757072257643,1.0

3,-0.12491087864602761,-1.821649842678774,0.32183831949958897,2.9945503979215826,1.0

